11.12.2020 22:11:17.176 [main] INFO   com.sanchoo.elevator.entity.building.OfficeBuilding - Starting elevators and generation of people on the floors in office building '957ca5a1-6379-4566-84c7-a59a4091c92b'
11.12.2020 22:12:10.530 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:10.737 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=3, queueDown=[Person{weight=80, floor=1}, Person{weight=16, floor=2}, Person{weight=86, floor=2}, Person{weight=34, floor=1}, Person{weight=74, floor=1}, Person{weight=32, floor=2}], queueUp=[Person{weight=29, floor=10}, Person{weight=111, floor=9}, Person{weight=20, floor=10}, Person{weight=49, floor=8}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:10.737 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:10.752 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=2, queueDown=[], queueUp=[Person{weight=22, floor=4}, Person{weight=44, floor=7}, Person{weight=118, floor=3}, Person{weight=119, floor=3}, Person{weight=23, floor=7}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:10.752 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Call is processed CallingElevator{floor=1, mode=UP, isCallProcessed=true}
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=97, floor=4} from up queue
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=97, floor=4}
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 97
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=83, floor=7} from up queue
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=83, floor=7}
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 180
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=112, floor=9} from up queue
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=112, floor=9}
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 292
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=1, mode=UP, isCallProcessed=false}
11.12.2020 22:12:10.832 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:10.975 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=7, queueDown=[Person{weight=54, floor=5}, Person{weight=64, floor=3}, Person{weight=99, floor=5}], queueUp=[Person{weight=42, floor=8}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:10.975 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=7, queueDown=[Person{weight=54, floor=5}, Person{weight=64, floor=3}, Person{weight=99, floor=5}], queueUp=[Person{weight=42, floor=8}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:11.039 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:11.039 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Call is processed CallingElevator{floor=3, mode=DOWN, isCallProcessed=true}
11.12.2020 22:12:11.039 [elevator-3] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=80, floor=1} from down queue
11.12.2020 22:12:11.039 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from down queue: Person{weight=80, floor=1}
11.12.2020 22:12:11.039 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 80
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=16, floor=2} from down queue
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from down queue: Person{weight=16, floor=2}
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 96
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=86, floor=2} from down queue
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from down queue: Person{weight=86, floor=2}
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 182
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=34, floor=1} from down queue
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from down queue: Person{weight=34, floor=1}
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 216
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=74, floor=1} from down queue
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from down queue: Person{weight=74, floor=1}
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 290
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=3, mode=DOWN, isCallProcessed=false}
11.12.2020 22:12:11.040 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:11.055 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:11.055 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight: 166
11.12.2020 22:12:11.055 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Landing: [Person{weight=116, floor=2}]
11.12.2020 22:12:11.055 [elevator-2] INFO   com.sanchoo.elevator.entity.statistics.Statistics - Statistics: Statistics{numberFloorFor=10, numberFloorTo=2, numberOfPersonsMove=1}
11.12.2020 22:12:11.055 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight after landing: 50
11.12.2020 22:12:11.056 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:11.133 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:11.133 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=1, queueDown=[], queueUp=[Person{weight=58, floor=6}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:11.148 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=6, queueDown=[], queueUp=[Person{weight=102, floor=10}, Person{weight=117, floor=8}, Person{weight=39, floor=10}, Person{weight=52, floor=8}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:11.148 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - call is processed CallingElevator{floor=6, mode=UP, isCallProcessed=true}
11.12.2020 22:12:11.148 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:11.353 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:11.353 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=3, queueDown=[Person{weight=32, floor=2}], queueUp=[Person{weight=29, floor=10}, Person{weight=111, floor=9}, Person{weight=20, floor=10}, Person{weight=49, floor=8}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:11.369 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:11.369 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=2, queueDown=[], queueUp=[Person{weight=22, floor=4}, Person{weight=44, floor=7}, Person{weight=118, floor=3}, Person{weight=119, floor=3}, Person{weight=23, floor=7}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:11.451 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:11.451 [elevator-5] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=102, floor=10} from up queue
11.12.2020 22:12:11.451 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=102, floor=10}
11.12.2020 22:12:11.451 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 252
11.12.2020 22:12:11.451 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=6, mode=UP, isCallProcessed=false}
11.12.2020 22:12:11.451 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:11.765 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:11.765 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=6, queueDown=[], queueUp=[Person{weight=117, floor=8}, Person{weight=39, floor=10}, Person{weight=52, floor=8}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:11.988 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=6, queueDown=[], queueUp=[Person{weight=117, floor=8}, Person{weight=39, floor=10}, Person{weight=52, floor=8}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:11.988 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=6, queueDown=[], queueUp=[Person{weight=117, floor=8}, Person{weight=39, floor=10}, Person{weight=52, floor=8}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:12.147 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=2, queueDown=[], queueUp=[Person{weight=22, floor=4}, Person{weight=44, floor=7}, Person{weight=118, floor=3}, Person{weight=119, floor=3}, Person{weight=23, floor=7}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:12.147 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - call is processed CallingElevator{floor=2, mode=UP, isCallProcessed=true}
11.12.2020 22:12:12.147 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:12.210 [floor-10] INFO   com.sanchoo.elevator.entity.floor.LastFloor - Down: [Person{weight=103, floor=8}, Person{weight=44, floor=4}, Person{weight=17, floor=4}]
11.12.2020 22:12:12.210 [floor-10] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=10, mode=DOWN, isCallProcessed=false}
11.12.2020 22:12:12.366 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=2, queueDown=[], queueUp=[Person{weight=22, floor=4}, Person{weight=44, floor=7}, Person{weight=118, floor=3}, Person{weight=119, floor=3}, Person{weight=23, floor=7}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:12.366 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:12.381 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=1, queueDown=[], queueUp=[Person{weight=58, floor=6}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:12.381 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:12.460 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:12.460 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=2, mode=UP, isCallProcessed=false}
11.12.2020 22:12:12.460 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:12.666 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:12.666 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight: 290
11.12.2020 22:12:12.666 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Landing: [Person{weight=16, floor=2}, Person{weight=86, floor=2}]
11.12.2020 22:12:12.666 [elevator-3] INFO   com.sanchoo.elevator.entity.statistics.Statistics - Statistics: Statistics{numberFloorFor=3, numberFloorTo=2, numberOfPersonsMove=2}
11.12.2020 22:12:12.666 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight after landing: 188
11.12.2020 22:12:12.666 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:12.681 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:12.681 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight: 50
11.12.2020 22:12:12.681 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Landing: [Person{weight=25, floor=1}, Person{weight=25, floor=1}]
11.12.2020 22:12:12.681 [elevator-2] INFO   com.sanchoo.elevator.entity.statistics.Statistics - Statistics: Statistics{numberFloorFor=10, numberFloorTo=1, numberOfPersonsMove=1}
11.12.2020 22:12:12.681 [elevator-2] INFO   com.sanchoo.elevator.entity.statistics.Statistics - Statistics: Statistics{numberFloorFor=4, numberFloorTo=1, numberOfPersonsMove=1}
11.12.2020 22:12:12.681 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight after landing: 0
11.12.2020 22:12:12.681 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:12.761 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:12.761 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=2, queueDown=[], queueUp=[Person{weight=22, floor=4}, Person{weight=44, floor=7}, Person{weight=118, floor=3}, Person{weight=119, floor=3}, Person{weight=23, floor=7}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:12.777 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=7, queueDown=[Person{weight=54, floor=5}, Person{weight=64, floor=3}, Person{weight=99, floor=5}], queueUp=[Person{weight=42, floor=8}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:12.777 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - call is processed CallingElevator{floor=7, mode=UP, isCallProcessed=true}
11.12.2020 22:12:12.777 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:12.981 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:12.981 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=2, queueDown=[], queueUp=[Person{weight=22, floor=4}, Person{weight=44, floor=7}, Person{weight=118, floor=3}, Person{weight=119, floor=3}, Person{weight=23, floor=7}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:12.997 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=5, queueDown=[], queueUp=[], isUpButtonPressedfalse, isDownButtonPressedfalse}
11.12.2020 22:12:12.997 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:12.997 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=5, queueDown=[], queueUp=[], isUpButtonPressedfalse, isDownButtonPressedfalse}
11.12.2020 22:12:12.997 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Take: CallingElevator{floor=1, mode=UP, isCallProcessed=false}
11.12.2020 22:12:12.997 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Elevator set direction: STOP
11.12.2020 22:12:12.997 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=1, queueDown=[], queueUp=[Person{weight=58, floor=6}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:12.997 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:13.092 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:13.092 [elevator-5] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=42, floor=8} from up queue
11.12.2020 22:12:13.092 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=42, floor=8}
11.12.2020 22:12:13.092 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 294
11.12.2020 22:12:13.092 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:13.218 [floor-8] INFO   com.sanchoo.elevator.entity.floor.Floor - Up: [Person{weight=109, floor=9}, Person{weight=91, floor=10}, Person{weight=58, floor=10}, Person{weight=55, floor=9}], Down: [Person{weight=84, floor=7}]
11.12.2020 22:12:13.218 [floor-8] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=8, mode=UP, isCallProcessed=false}
11.12.2020 22:12:13.218 [floor-8] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=8, mode=DOWN, isCallProcessed=false}
11.12.2020 22:12:13.311 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:13.311 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Call is processed CallingElevator{floor=1, mode=UP, isCallProcessed=true}
11.12.2020 22:12:13.311 [elevator-2] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=58, floor=6} from up queue
11.12.2020 22:12:13.311 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=58, floor=6}
11.12.2020 22:12:13.311 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 58
11.12.2020 22:12:13.311 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:13.406 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:13.406 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=7, queueDown=[Person{weight=54, floor=5}, Person{weight=64, floor=3}, Person{weight=99, floor=5}], queueUp=[], isUpButtonPressedfalse, isDownButtonPressedtrue}
11.12.2020 22:12:13.626 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:13.626 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=1, queueDown=[], queueUp=[], isUpButtonPressedfalse, isDownButtonPressedfalse}
11.12.2020 22:12:13.766 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=3, queueDown=[Person{weight=32, floor=2}], queueUp=[Person{weight=29, floor=10}, Person{weight=111, floor=9}, Person{weight=20, floor=10}, Person{weight=49, floor=8}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:13.766 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - call is processed CallingElevator{floor=3, mode=UP, isCallProcessed=true}
11.12.2020 22:12:13.766 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:13.988 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=1, queueDown=[], queueUp=[], isUpButtonPressedfalse, isDownButtonPressedfalse}
11.12.2020 22:12:13.988 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:14.004 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=4, queueDown=[], queueUp=[Person{weight=69, floor=10}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:14.004 [elevator-1] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:14.068 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:14.068 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Put: CallingElevator{floor=3, mode=UP, isCallProcessed=false}
11.12.2020 22:12:14.068 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:14.290 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:14.290 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight: 188
11.12.2020 22:12:14.290 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Landing: [Person{weight=80, floor=1}, Person{weight=34, floor=1}, Person{weight=74, floor=1}]
11.12.2020 22:12:14.290 [elevator-3] INFO   com.sanchoo.elevator.entity.statistics.Statistics - Statistics: Optional[Statistics{numberFloorFor=3, numberFloorTo=1, numberOfPersonsMove=4}]
11.12.2020 22:12:14.291 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight after landing: 0
11.12.2020 22:12:14.291 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:14.305 [elevator-1] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:14.305 [elevator-1] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Call is processed CallingElevator{floor=4, mode=UP, isCallProcessed=true}
11.12.2020 22:12:14.305 [elevator-1] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=69, floor=10} from up queue
11.12.2020 22:12:14.305 [elevator-1] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=69, floor=10}
11.12.2020 22:12:14.305 [elevator-1] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight now: 69
11.12.2020 22:12:14.306 [elevator-1] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closing doors
11.12.2020 22:12:14.369 [elevator-4] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:14.369 [elevator-4] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=3, queueDown=[Person{weight=32, floor=2}], queueUp=[Person{weight=29, floor=10}, Person{weight=111, floor=9}, Person{weight=20, floor=10}, Person{weight=49, floor=8}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:14.415 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=8, queueDown=[Person{weight=84, floor=7}], queueUp=[Person{weight=109, floor=9}, Person{weight=91, floor=10}, Person{weight=58, floor=10}, Person{weight=55, floor=9}], isUpButtonPressedtrue, isDownButtonPressedtrue}
11.12.2020 22:12:14.415 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:14.603 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:14.603 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Waiting call...
11.12.2020 22:12:14.603 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - Take from queue: CallingElevator{floor=7, mode=DOWN, isCallProcessed=false}
11.12.2020 22:12:14.603 [elevator-3] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Elevator set direction: UP
11.12.2020 22:12:14.603 [elevator-3] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=1, queueDown=[], queueUp=[], isUpButtonPressedfalse, isDownButtonPressedfalse}
11.12.2020 22:12:14.617 [elevator-1] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Closed doors
11.12.2020 22:12:14.617 [elevator-1] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Floor: Floor{number=4, queueDown=[], queueUp=[], isUpButtonPressedfalse, isDownButtonPressedfalse}
11.12.2020 22:12:14.632 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.FloorServiceImpl - Move to floor: Floor{number=2, queueDown=[], queueUp=[Person{weight=22, floor=4}, Person{weight=44, floor=7}, Person{weight=118, floor=3}, Person{weight=119, floor=3}, Person{weight=23, floor=7}], isUpButtonPressedtrue, isDownButtonPressedfalse}
11.12.2020 22:12:14.632 [elevator-2] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - call is processed CallingElevator{floor=2, mode=UP, isCallProcessed=true}
11.12.2020 22:12:14.632 [elevator-2] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opening doors
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Opened doors
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight: 294
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Landing: [Person{weight=76, floor=8}, Person{weight=74, floor=8}, Person{weight=42, floor=8}]
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.statistics.Statistics - Statistics: Optional[Statistics{numberFloorFor=3, numberFloorTo=8, numberOfPersonsMove=3}]
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.statistics.Statistics - Statistics: Statistics{numberFloorFor=7, numberFloorTo=8, numberOfPersonsMove=1}
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Weight after landing: 102
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.service.implementation.CallingElevatorServiceImpl - call is processed CallingElevator{floor=8, mode=UP, isCallProcessed=true}
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.floor.Floor - Take person Person{weight=109, floor=9} from up queue
11.12.2020 22:12:14.724 [elevator-5] INFO   com.sanchoo.elevator.entity.elevator.Elevator - Added passenger from up queue: Person{weight=109, floor=9}
